Date,Open ,High,Low,Close,Adj Close,Volume
"Oct 11, 2016",102.31,102.9,99.86,100.59,100.59,"9,032,900"
"Jul 29, 2015",106.83,107.75,105.4,107.08,107.08,"6,695,600"
"Jul 28, 2021",521.82,524.47,516.98,519.3,519.3,"2,390,500"
"Mar 25, 2019",359,367.04,357.44,366.23,366.23,"8,473,800"
"Oct 19, 2005",3.87,4.07,3.81,4.05,4.05,"12,467,700"
"Oct 9, 2013",42.89,42.94,40.4,41.2,41.2,"41,948,900"
"Jan 18, 2013",14.34,14.56,14.1,14.17,14.17,"35,999,600"
"Aug 10, 2023",431.12,438.12,428.69,429.98,429.98,"5,467,600"
"Aug 6, 2003",1.74,1.75,1.63,1.67,1.67,"8,113,000"
"Dec 20, 2005",3.66,3.68,3.57,3.59,3.59,"5,735,800"
"Feb 23, 2015",68.3,68.31,67.14,67.41,67.41,"9,031,400"
"Nov 16, 2021",678.27,688.36,676.9,687.4,687.4,"2,077,400"
"Jan 28, 2015",64.74,64.82,63.08,63.21,63.21,"24,532,900"
"Nov 26, 2004",1.63,1.64,1.61,1.62,1.62,"4,377,800"
"Oct 27, 2023",406.42,410.21,395.62,397.87,397.87,"4,997,600"
"Apr 6, 2016",105.3,106.44,104.25,104.83,104.83,"9,605,800"
"Nov 10, 2014",54.71,55.64,54.14,55.32,55.32,"9,711,100"
"May 16, 2011",35.14,35.15,33.47,33.87,33.87,"33,921,300"
"Oct 20, 2020",528.14,533.78,522.26,525.42,525.42,"10,047,200"
"Jun 15, 2005",2.43,2.45,2.39,2.45,2.45,"5,144,300"
"Mar 3, 2022",386,386.12,364.65,368.07,368.07,"6,076,800"
"Jun 7, 2004",4.53,4.61,4.5,4.59,4.59,"8,113,000"
"Nov 15, 2012",11.44,11.7,11.36,11.64,11.64,"17,400,600"
"Aug 11, 2011",33.59,35.1,33.37,34.73,34.73,"21,564,900"
"Mar 29, 2022",384.39,396.5,380.33,391.82,391.82,"5,880,700"
"Sep 1, 2005",3.08,3.11,3.06,3.06,3.06,"4,910,500"
"May 3, 2016",92.08,93.25,91.3,91.54,91.54,"10,593,900"
"Jan 30, 2019",332.75,341.78,330.8,340.66,340.66,"9,234,500"
"Oct 3, 2011",16.45,17.13,16.09,16.18,16.18,"59,146,500"
"Apr 14, 2011",34,34.35,33.39,33.82,33.82,"35,948,500"
"Sep 4, 2007",2.57,2.67,2.53,2.59,2.59,"11,164,300"
"Jan 26, 2011",26.77,26.8,25.98,26.15,26.15,"59,841,600"
"May 27, 2003",1.58,1.64,1.57,1.62,1.62,"13,883,800"
"Nov 21, 2012",11.79,12.08,11.79,11.86,11.86,"10,889,900"
"Nov 5, 2010",24.41,24.42,23.84,24.01,24.01,"21,994,000"
"Aug 25, 2011",31.11,31.96,30.63,30.83,30.83,"26,050,500"
"Sep 17, 2020",475.16,478.4,463.27,470.2,470.2,"5,379,300"
"Aug 9, 2013",35.71,36.24,35.69,36.11,36.11,"12,322,800"
"Apr 26, 2018",310,316.63,305.58,313.98,313.98,"9,266,700"
"Dec 8, 2022",309.11,312.38,304.81,310.26,310.26,"7,205,300"
"Sep 21, 2010",20.5,21.23,20.44,21.03,21.03,"32,460,400"
"Jan 8, 2010",7.5,7.74,7.47,7.61,7.61,"8,180,900"
"Apr 7, 2017",143.79,143.89,142.71,143.11,143.11,"3,040,500"
"Dec 1, 2015",124.47,125.57,122.42,125.37,125.37,"12,550,800"
"Apr 9, 2020",371.06,372.1,363.03,370.72,370.72,"7,711,300"
"Apr 16, 2008",5.26,5.59,5.22,5.57,5.57,"15,433,600"
"Sep 9, 2020",519.21,520,492.57,500.19,500.19,"6,848,100"
"Jan 26, 2012",16.27,17.05,16.01,16.57,16.57,"158,944,100"
"Jan 29, 2014",57.59,58.19,56.86,57.2,57.2,"28,968,100"
"Feb 5, 2004",4.96,5.26,4.95,5.23,5.23,"33,248,600"
"Feb 6, 2025","1,007.87","1,016.35","1,002.61","1,015.68","1,015.68","3,134,300"
"Apr 29, 2003",1.58,1.64,1.58,1.63,1.63,"20,129,200"
"Jun 26, 2006",3.92,4.01,3.92,3.96,3.96,"4,006,100"
"Dec 3, 2012",11.69,11.71,10.79,10.86,10.86,"29,197,700"
"May 23, 2002",1.16,1.24,1.15,1.2,1.2,"104,790,000"
"Aug 29, 2017",165,169.68,164.73,168.81,168.81,"4,620,900"
"Oct 10, 2016",103.18,104.53,102.76,103.33,103.33,"6,699,700"
"Aug 20, 2002",0.99,0.99,0.92,0.95,0.95,"2,539,600"
"Sep 8, 2006",2.89,2.95,2.86,2.89,2.89,"5,731,600"
"Sep 30, 2019",264,268.88,262.78,267.62,267.62,"6,727,200"
"Dec 29, 2017",192.51,193.95,191.22,191.96,191.96,"5,187,600"
"Jan 29, 2003",0.9,0.9,0.85,0.88,0.88,"2,956,800"
"Aug 13, 2018",339.89,347.19,339.07,341.31,341.31,"6,888,900"
"Jan 23, 2012",14.1,14.23,13.37,13.42,13.42,"61,086,900"
"Jan 15, 2003",0.85,0.88,0.85,0.87,0.87,"9,430,400"
"Aug 2, 2012",7.75,7.96,7.61,7.7,7.7,"23,945,600"
"Jun 13, 2017",154.38,155.68,150.13,152.72,152.72,"8,484,700"
"Oct 7, 2014",65.87,66.61,65.14,65.18,65.18,"13,759,200"
"Sep 22, 2021",579.69,595.65,579.69,590.65,590.65,"4,021,800"
"Sep 8, 2015",102.08,102.5,93.55,94.95,94.95,"43,479,700"
"Mar 26, 2015",59.63,60.45,59.39,59.75,59.75,"16,039,100"
"Jul 8, 2015",93.47,94,92.28,93.51,93.51,"12,990,600"
"Jan 28, 2003",0.86,0.92,0.85,0.9,0.9,"4,946,200"
"Feb 25, 2016",91.08,94.81,90.21,94.53,94.53,"17,898,800"
"Jun 21, 2005",2.44,2.48,2.36,2.38,2.38,"3,711,400"
"Oct 11, 2002",0.51,0.53,0.45,0.47,0.47,"13,281,800"
"Dec 13, 2018",277.64,279.32,271.85,276.02,276.02,"8,379,300"
"Mar 4, 2020",377.77,384.01,370.51,383.79,383.79,"5,487,300"
"Apr 18, 2006",4.18,4.27,4.13,4.26,4.26,"8,466,500"
"Nov 25, 2005",4.15,4.18,4.13,4.18,4.18,"1,493,800"
"Jun 10, 2021",487.17,490.21,482.14,487.27,487.27,"4,382,900"
"Aug 25, 2004",2.22,2.28,2.18,2.24,2.24,"7,523,600"
"Sep 1, 2020",532.6,557.39,532.45,556.55,556.55,"9,572,700"
"Apr 5, 2005",1.5,1.56,1.5,1.55,1.55,"4,613,700"
"Nov 13, 2018",295,303.55,289.1,294.4,294.4,"12,232,200"
"Jul 21, 2011",40.21,40.68,39.3,39.4,39.4,"22,668,800"
"May 11, 2009",5.65,5.71,5.45,5.66,5.66,"12,990,600"
"May 29, 2007",3.15,3.16,3.05,3.12,3.12,"11,567,500"
"May 11, 2011",34.15,34.64,34,34.38,34.38,"33,600,000"
"Feb 22, 2010",9.58,9.61,9.12,9.32,9.32,"35,298,200"
"Feb 5, 2010",8.6,8.72,8.47,8.69,8.69,"11,099,200"
"Feb 5, 2003",0.88,0.89,0.84,0.85,0.85,"3,484,600"
"Jan 2, 2020",326.1,329.98,324.78,329.81,329.81,"4,485,800"
"Sep 14, 2016",97.35,98.35,96.96,97.01,97.01,"8,481,000"
"Nov 15, 2011",12.16,12.44,12.07,12.33,12.33,"21,372,400"
"Apr 24, 2018",319.22,320.25,302.31,307.02,307.02,"13,893,200"
"Jul 15, 2005",2.35,2.37,2.29,2.34,2.34,"4,952,500"
"Sep 17, 2012",8.43,8.43,8.11,8.15,8.15,"36,278,900"
"Oct 12, 2011",15.63,16.61,15.3,16.23,16.23,"72,188,200"
"Mar 10, 2017",141.39,141.8,140.28,140.89,140.89,"3,318,500"
"Oct 21, 2005",3.7,3.79,3.7,3.74,3.74,"12,789,000"
"Jul 17, 2003",1.8,1.82,1.75,1.81,1.81,"17,141,600"
"Oct 18, 2024",737.64,766.28,736.23,763.89,763.89,"15,974,100"
"Mar 25, 2014",54.14,54.99,52.25,52.98,52.98,"30,356,900"
"Jul 15, 2004",4.61,4.71,4.53,4.57,4.57,"31,448,200"
"Apr 22, 2010",13,14.64,12.95,14.32,14.32,"90,442,100"
"Dec 27, 2021",615,615,609.25,613.12,613.12,"2,061,500"
"Dec 19, 2012",13.8,13.97,13.35,13.43,13.43,"30,674,700"
"Jun 5, 2019",354.38,357.88,348.71,355.73,355.73,"5,020,100"
"Aug 23, 2007",2.47,2.5,2.43,2.46,2.46,"3,038,700"
"May 3, 2007",3.15,3.25,3.14,3.18,3.18,"13,815,900"
"May 24, 2018",344.34,354,341.12,349.29,349.29,"14,758,600"
"Dec 5, 2013",51.11,51.59,50.48,51.15,51.15,"13,793,500"
"Jun 22, 2017",155.13,155.2,153.7,154.89,154.89,"3,769,200"
"Feb 20, 2018",277.74,285.81,276.61,278.55,278.55,"7,769,000"
"Aug 16, 2018",329.9,331.17,321.21,322.44,322.44,"6,689,700"
"Oct 28, 2014",54.25,55.27,54.05,55.17,55.17,"11,736,900"
"Oct 21, 2011",16.24,16.73,15.85,16.72,16.72,"43,923,600"
"Mar 7, 2019",360.16,362.86,350.5,352.6,352.6,"6,151,300"
"Mar 6, 2006",3.84,3.84,3.61,3.66,3.66,"9,734,900"
"May 24, 2010",14.48,14.91,14.29,14.52,14.52,"18,433,100"
"Oct 7, 2020",518,536.49,515.82,534.66,534.66,"7,988,700"
"Apr 4, 2017",146.84,147.09,144.89,145.5,145.5,"4,368,900"
"Feb 19, 2003",1.06,1.09,1.05,1.08,1.08,"5,118,400"
"Sep 1, 2004",2,2.07,1.99,2.04,2.04,"12,443,200"
"Dec 14, 2009",8.06,8.07,7.93,8.06,8.06,"4,818,800"
"Mar 22, 2007",3.29,3.32,3.26,3.3,3.3,"5,699,400"
"Jun 9, 2005",2.15,2.24,2.09,2.24,2.24,"8,043,000"
"Mar 11, 2020",358.92,362.98,344.79,349.92,349.92,"6,036,000"
"Oct 4, 2012",8.95,9.61,8.94,9.52,9.52,"91,616,700"
"May 14, 2013",33.14,33.8,32.97,33.42,33.42,"38,535,700"
"Aug 20, 2018",314.64,331.6,310.93,327.73,327.73,"13,591,100"
"Feb 21, 2014",62.67,62.67,61.38,61.75,61.75,"13,483,400"
"Jun 6, 2003",1.84,1.88,1.66,1.69,1.69,"19,174,400"
"Nov 11, 2021",650.24,665.82,649.71,657.58,657.58,"2,868,300"
"Aug 7, 2006",3,3.01,2.92,2.95,2.95,"6,384,000"
"Apr 10, 2007",3.5,3.57,3.5,3.55,3.55,"8,075,200"
"Apr 7, 2015",60.5,60.85,60.04,60.49,60.49,"9,977,100"
"Jan 7, 2015",47.35,47.42,46.27,46.74,46.74,"9,849,700"
"Aug 7, 2019",302.56,305,296.81,304.29,304.29,"9,322,400"
"Feb 7, 2019",347.9,348.75,339.02,344.71,344.71,"7,864,500"
"Oct 3, 2013",47.29,47.79,45.44,45.96,45.96,"24,613,400"
"Feb 29, 2008",4.55,4.57,4.3,4.51,4.51,"16,774,800"
"Jan 2, 2009",4.22,4.36,4.2,4.27,4.27,"6,605,200"
"Jun 17, 2009",5.64,5.87,5.59,5.77,5.77,"21,534,100"
"Jun 19, 2013",32.57,33.7,32.52,33.19,33.19,"22,353,100"
"Jun 27, 2023",417.39,420.88,411.5,417.08,417.08,"4,818,100"
"Oct 14, 2004",2.49,2.53,2.43,2.49,2.49,"22,414,700"
"Dec 2, 2002",0.74,0.8,0.72,0.76,0.76,"2,009,000"
"Jan 28, 2020",345.88,352.4,342.78,348.52,348.52,"6,821,600"
"May 25, 2004",4.56,4.61,4.47,4.59,4.59,"11,377,800"
"Dec 1, 2021",649.48,654.52,617.07,617.77,617.77,"3,882,800"
"Nov 16, 2011",12.35,12.35,11.56,11.6,11.6,"34,560,400"
"Sep 27, 2010",22.93,23.74,22.77,23.57,23.57,"41,696,900"
"Jun 29, 2007",2.87,2.88,2.77,2.77,2.77,"12,084,100"
"Oct 21, 2015",99.67,100.34,97.01,97.96,97.96,"13,728,500"
"Oct 22, 2010",23.87,24.5,23.71,24.01,24.01,"49,298,900"
"Sep 6, 2022",225.59,226.85,214.69,218.39,218.39,"7,469,000"
"Jul 20, 2016",86.67,88.49,85.82,87.91,87.91,"23,525,100"
"Sep 11, 2017",178.1,182.47,178.03,181.74,181.74,"5,979,400"
"Nov 8, 2006",3.94,4.14,3.91,4.13,4.13,"15,641,500"
"Oct 13, 2010",22.59,22.79,22,22.09,22.09,"22,960,700"
"Aug 18, 2005",3.11,3.11,2.99,3.06,3.06,"7,648,900"
"Nov 7, 2016",124.26,125.75,123.37,124.58,124.58,"5,827,100"
"Nov 14, 2013",47.97,49.14,47.87,48.94,48.94,"20,104,700"
"Apr 4, 2012",15.95,16.08,15.7,15.75,15.75,"20,766,200"
"May 29, 2002",1.16,1.16,1.09,1.1,1.1,"6,757,800"
"Nov 7, 2005",3.96,3.99,3.92,3.97,3.97,"4,860,800"
"Sep 12, 2023",442.85,445.44,434.12,434.69,434.69,"3,124,000"
"Mar 25, 2021",516.99,518.53,497,502.86,502.86,"4,926,800"
"Jan 18, 2024",480.03,485.77,478.02,485.31,485.31,"4,054,400"
"Mar 13, 2006",3.58,3.64,3.57,3.59,3.59,"6,333,600"
"Nov 16, 2010",23.82,24.18,23.37,23.63,23.63,"27,365,800"
"Dec 8, 2014",49.88,49.98,48.29,48.5,48.5,"13,621,300"
"Oct 31, 2003",4.2,4.21,4.04,4.09,4.09,"16,017,400"
"May 7, 2014",46.59,46.83,45.03,45.79,45.79,"25,680,900"
"Oct 23, 2017",194.17,194.9,191.03,192.47,192.47,"6,980,000"
"Jun 27, 2011",36.41,37.49,35.95,37.16,37.16,"23,160,200"
"Apr 20, 2021",554.42,563.56,546.3,549.57,549.57,"11,257,600"
"Apr 16, 2024",607.5,622.45,607.5,617.52,617.52,"3,519,100"
"Mar 20, 2012",16.27,16.68,16.16,16.43,16.43,"31,507,700"
"May 26, 2015",88.87,89.06,87.79,87.99,87.99,"9,646,000"
"Jun 5, 2014",60.54,61.34,59.8,61.19,61.19,"18,930,800"
"Oct 15, 2004",1.43,1.64,1.42,1.47,1.47,"323,414,000"
"Apr 19, 2005",1.63,1.67,1.58,1.66,1.66,"4,629,800"
"Apr 27, 2009",6.28,6.69,6.23,6.62,6.62,"29,344,700"
"Dec 13, 2013",53.74,53.86,52.69,52.71,52.71,"17,854,900"
"Aug 11, 2023",428.98,430.63,421.33,421.66,421.66,"3,925,200"
"Nov 27, 2024",872.06,880.95,858.91,877.34,877.34,"2,578,200"
"Jan 24, 2003",0.88,0.88,0.85,0.88,0.88,"6,353,200"
"Aug 3, 2009",6.34,6.42,6.26,6.42,6.42,"8,444,100"
"Dec 20, 2019",335,338,330.6,336.9,336.9,"9,914,900"
"Feb 13, 2004",5.37,5.45,5.06,5.08,5.08,"29,848,000"
"Apr 10, 2017",143.04,144.65,141.21,143.85,143.85,"5,807,400"
"Mar 6, 2023",317,323.3,311.84,312.03,312.03,"5,660,700"
"Sep 7, 2016",100.11,100.19,98.42,99.15,99.15,"6,468,500"
"Aug 21, 2003",2.02,2.12,2.02,2.06,2.06,"19,553,800"
"May 23, 2013",32.24,32.6,31.65,32.31,32.31,"16,198,000"
"Aug 25, 2003",2.04,2.05,1.95,2.01,2.01,"6,892,200"
"May 17, 2024",617,625.79,614.71,621.1,621.1,"3,782,700"
"Jun 3, 2019",343.56,347.66,332.65,336.63,336.63,"7,849,600"
"Apr 3, 2006",4.14,4.15,4,4.02,4.02,"8,521,800"
"Feb 7, 2013",26.54,26.98,25.51,25.99,25.99,"53,086,600"
"Aug 2, 2013",35.62,35.62,34.97,35.17,35.17,"13,879,600"
"Dec 3, 2021",622.75,625.5,594,602.13,602.13,"4,829,300"
"Jan 20, 2005",1.59,1.6,1.56,1.58,1.58,"7,653,800"
"Dec 12, 2012",12.32,13.31,12.28,12.96,12.96,"54,929,000"
"Feb 18, 2005",1.5,1.54,1.49,1.53,1.53,"9,433,200"
"Oct 27, 2008",2.71,2.82,2.56,2.56,2.56,"10,336,200"
"Dec 29, 2021",610.71,613.98,604.68,610.54,610.54,"1,287,200"
"Jan 21, 2010",7.22,7.45,7.21,7.31,7.31,"8,614,900"
"Apr 8, 2022",361.96,362.5,354.87,355.88,355.88,"4,025,200"
"Dec 19, 2013",53.46,54.27,53.34,53.82,53.82,"13,849,500"
"Nov 23, 2010",26.6,27.44,26.58,26.82,26.82,"47,708,500"
"Feb 25, 2014",64.29,65.4,63.57,64.72,64.72,"18,700,500"
"Apr 4, 2003",1.44,1.46,1.39,1.4,1.4,"5,884,200"
"May 9, 2005",1.64,1.68,1.64,1.66,1.66,"2,260,300"
"Jan 3, 2014",52,52.5,51.84,51.87,51.87,"10,817,100"
"Jun 12, 2007",3,3.04,2.84,2.87,2.87,"40,176,500"
"Nov 26, 2012",11.8,11.84,11.44,11.72,11.72,"13,484,100"
"Jan 13, 2017",131.15,133.93,130.58,133.7,133.7,"10,515,000"
"Apr 1, 2005",1.56,1.57,1.54,1.55,1.55,"10,175,200"
"Aug 30, 2013",41.18,41.26,40.42,40.56,40.56,"15,149,400"
"May 1, 2006",4.27,4.3,4.22,4.23,4.23,"10,093,300"
"Sep 29, 2010",22.91,24.39,22.89,24.38,24.38,"54,484,500"
"Jan 22, 2025",998.03,999,950.76,953.99,953.99,"14,273,200"
"Jul 1, 2003",1.83,1.83,1.73,1.77,1.77,"12,356,400"
"Feb 3, 2005",1.62,1.71,1.62,1.7,1.7,"18,613,000"
"Jan 11, 2023",326.5,328.88,321.35,327.26,327.26,"9,579,700"
"Apr 13, 2021",557,559.75,550.3,553.73,553.73,"2,720,300"
"Aug 26, 2016",97.33,97.95,96.57,97.58,97.58,"6,617,600"
"Jul 18, 2012",11.61,11.84,11.53,11.61,11.61,"21,576,100"
"Jan 17, 2018",221,221.15,216.32,217.5,217.5,"9,123,100"
"Feb 13, 2009",5.43,5.55,5.38,5.51,5.51,"20,008,800"
"Nov 28, 2014",50.51,50.57,49.43,49.51,49.51,"6,702,500"
"Oct 30, 2017",199.62,201.1,197.07,198.37,198.37,"5,439,600"
"Mar 12, 2008",4.74,4.93,4.74,4.86,4.86,"15,894,200"
"Feb 27, 2007",3.25,3.26,3.16,3.16,3.16,"12,520,200"
"Oct 17, 2012",9.43,9.83,9.38,9.79,9.79,"26,464,200"
"Apr 25, 2016",95.7,95.75,92.8,93.56,93.56,"14,985,400"
"Aug 18, 2020",484.35,495.3,482.8,491.87,491.87,"3,505,500"
"May 1, 2020",415.1,427.97,411.73,415.27,415.27,"8,299,900"
"Sep 13, 2010",21.34,21.42,21,21.13,21.13,"23,407,300"
"Mar 26, 2018",309.36,321.03,302,320.35,320.35,"11,988,300"
"Nov 14, 2005",4.3,4.3,4.12,4.15,4.15,"6,177,500"
"Nov 1, 2016",124.98,125.83,121.8,123.3,123.3,"6,978,600"
"Apr 11, 2008",5.18,5.22,5.02,5.07,5.07,"7,887,600"
"Jun 14, 2018",384.27,395.03,383.25,392.87,392.87,"14,598,300"
"Jun 16, 2014",60.93,61.6,60.49,61.47,61.47,"12,506,200"
"May 14, 2020",444.9,452.38,432.82,441.95,441.95,"9,007,500"
"Oct 30, 2008",3.28,3.33,3.13,3.25,3.25,"8,499,400"
"Sep 3, 2009",5.9,5.93,5.61,5.76,5.76,"19,494,300"
"Jul 16, 2024",661.8,663.68,649.13,656.32,656.32,"2,685,700"
"Mar 8, 2005",1.51,1.52,1.44,1.45,1.45,"7,678,300"
"Feb 12, 2004",2:1 Stock Splits,,,,,
"Sep 5, 2002",0.92,0.94,0.91,0.92,0.92,"285,600"
"Jun 10, 2019",363.65,367.1,349.29,352.01,352.01,"7,810,300"
"Mar 2, 2023",310.96,315.57,310.38,311.88,311.88,"4,911,000"
"Jan 10, 2017",131.27,132.22,129.29,129.89,129.89,"5,985,800"
"Mar 26, 2014",53.29,53.92,52.37,53.18,53.18,"27,152,300"
"Oct 9, 2002",0.41,0.41,0.35,0.37,0.37,"5,982,200"
"Jul 7, 2015",95.01,95.43,92.62,94.09,94.09,"21,573,300"
"Jun 3, 2015",89.24,89.73,88.64,88.81,88.81,"6,237,700"
"Feb 10, 2016",89,92.21,87.42,88.45,88.45,"23,146,500"
"Jun 6, 2005",2.08,2.19,2.06,2.17,2.17,"6,477,100"
"Aug 13, 2009",6.57,6.67,6.45,6.61,6.61,"5,263,300"
"Jun 12, 2014",61.3,61.46,60.07,60.35,60.35,"15,803,200"
"Jul 13, 2016",96.26,96.72,94.8,96.43,96.43,"8,768,900"
"Jul 17, 2009",6.3,6.38,6.25,6.31,6.31,"8,306,200"
"Feb 27, 2017",143.12,143.92,142.38,143.41,143.41,"3,907,400"
"Dec 21, 2004",1.86,1.86,1.78,1.8,1.8,"10,640,700"
"Jul 11, 2005",2.4,2.5,2.4,2.46,2.46,"7,826,000"
"Aug 25, 2006",2.64,2.69,2.62,2.67,2.67,"7,109,900"
"Jan 10, 2014",48.3,48.38,47.22,47.45,47.45,"16,237,900"
"Dec 13, 2022",328,332.72,317.2,320.34,320.34,"10,756,400"
"Dec 19, 2014",47.9,48.72,47.62,48.59,48.59,"15,047,900"
"Apr 13, 2020",371.31,400.51,367.7,396.72,396.72,"11,692,900"
"Feb 17, 2011",33.7,34.54,33.44,33.66,33.66,"39,449,200"
"Oct 31, 2023",409.24,412.52,404.63,411.69,411.69,"3,877,600"
"Apr 21, 2003",1.69,1.76,1.61,1.76,1.76,"48,573,000"
"Dec 14, 2017",187.98,192.64,187.2,189.56,189.56,"7,792,800"
"Mar 2, 2015",67.71,68.61,67.23,68.61,68.61,"10,187,100"
"Nov 16, 2022",309.94,310.49,303.61,306.02,306.02,"8,038,600"
"Mar 13, 2013",26.77,27.88,26.68,27.48,27.48,"53,898,600"
"Jan 6, 2017",132.08,133.88,129.81,131.07,131.07,"10,657,900"
"Feb 3, 2009",5.27,5.32,5.14,5.25,5.25,"17,175,200"
"Nov 13, 2002",0.58,0.64,0.56,0.64,0.64,"3,231,200"
"Dec 26, 2023",489.39,491.48,486.38,491.19,491.19,"2,034,500"
"Dec 9, 2016",123.78,124.3,121.73,122.88,122.88,"4,700,800"
"Sep 6, 2012",7.94,8.11,7.74,8.09,8.09,"37,297,400"
"Mar 30, 2023",340.27,343.29,335.3,338.43,338.43,"7,131,500"
"Feb 6, 2004",5.24,5.49,5.18,5.47,5.47,"31,558,800"
"May 12, 2006",4.25,4.25,4.15,4.23,4.23,"6,456,100"
"Jul 26, 2013",34.95,35.28,34.4,35.19,35.19,"17,826,900"
"Nov 1, 2013",46.98,47.64,46.56,47.04,47.04,"22,020,600"
"Aug 9, 2022",231.62,232.2,224.65,229.94,229.94,"6,181,200"
"Oct 16, 2018",337.24,347.95,330.56,346.4,346.4,"20,156,400"
"Aug 3, 2012",7.84,7.93,7.54,7.7,7.7,"37,295,300"
"May 3, 2004",3.61,3.86,3.61,3.84,3.84,"22,099,700"
"Jul 14, 2003",1.9,2.04,1.89,2.01,2.01,"11,862,200"
"May 11, 2006",4.4,4.43,4.22,4.25,4.25,"10,653,300"
"Jul 7, 2016",94.7,95.38,93.18,95.1,95.1,"9,913,500"
"Jul 13, 2018",409.19,410,395.08,395.8,395.8,"15,719,000"
"Dec 7, 2018",282.48,284.21,263.38,265.14,265.14,"12,466,700"
"Jun 7, 2002",1.18,1.18,1.1,1.12,1.12,"1,369,200"
"Aug 1, 2003",1.85,1.86,1.78,1.78,1.78,"6,339,200"
"Jun 25, 2003",1.68,1.72,1.61,1.65,1.65,"18,978,400"
"Dec 31, 2024",901.8,902.68,889.47,891.32,891.32,"1,875,900"
"Sep 21, 2011",18.63,19.18,17.86,18.36,18.36,"158,463,900"
"Feb 21, 2023",342.85,344.13,336.42,337.5,337.5,"5,710,300"
"Jan 5, 2004",3.89,4.06,3.88,3.99,3.99,"25,207,000"
"Feb 3, 2017",139.51,140.64,139.1,140.25,140.25,"3,512,600"
"Dec 3, 2015",129.62,132.2,126.39,126.81,126.81,"26,647,300"
"Dec 27, 2011",10.33,10.36,10.03,10.09,10.09,"21,940,800"
"Aug 2, 2022",222.76,228.2,220.88,221.42,221.42,"6,361,300"
"Mar 18, 2009",5.81,6.06,5.74,5.95,5.95,"16,355,500"
"Nov 23, 2004",1.62,1.63,1.56,1.56,1.56,"11,050,200"
"Apr 25, 2003",1.57,1.59,1.49,1.51,1.51,"14,922,600"
"May 2, 2012",11.53,11.85,11.45,11.75,11.75,"27,384,000"
"Sep 17, 2007",2.62,2.66,2.6,2.63,2.63,"10,098,200"
"Dec 10, 2015",124.5,125.21,121.62,122.91,122.91,"13,474,100"
"Dec 2, 2021",617.1,625.36,612.88,616.47,616.47,"3,331,100"
"Jul 10, 2009",5.63,5.77,5.63,5.72,5.72,"5,254,900"
"Oct 11, 2005",4.14,4.18,3.97,4.03,4.03,"13,190,800"
"May 3, 2013",30.83,31.18,30.39,30.49,30.49,"15,431,500"
"Nov 20, 2006",4.13,4.2,4.11,4.15,4.15,"2,908,500"
"Feb 24, 2004",4.5,4.59,4.32,4.46,4.46,"99,174,600"
"Jul 15, 2020",516.3,529,510.18,523.26,523.26,"10,066,700"
"Oct 14, 2015",111.5,111.63,108.05,110.23,110.23,"33,231,500"
"Nov 1, 2022",296.17,299.7,286.42,286.75,286.75,"6,916,400"
"Mar 22, 2018",313.07,314.12,305.66,306.7,306.7,"8,063,300"
"Dec 18, 2019",316.26,325.36,315.6,320.8,320.8,"11,207,400"
"Nov 12, 2024",807.5,820.37,803.75,819.5,819.5,"2,814,100"
"Jan 5, 2005",1.68,1.68,1.58,1.6,1.6,"12,732,300"
"May 17, 2013",34.08,34.68,33.71,34.14,34.14,"20,141,100"
"Aug 22, 2022",232.55,233.48,224.59,226.54,226.54,"8,630,100"
"Sep 8, 2014",67.77,68.66,67.74,68.48,68.48,"7,668,500"
"Jul 19, 2018",371.06,375.75,363,364.23,364.23,"16,878,700"
"Mar 11, 2013",26.29,26.36,25.57,25.78,25.78,"21,015,400"
"Sep 23, 2015",98.6,99.74,97.66,98.07,98.07,"10,264,500"
"Aug 8, 2019",311.03,316.36,306.63,315.9,315.9,"5,905,900"
"Jun 14, 2006",3.96,4.03,3.91,4,4,"6,212,500"
"Aug 31, 2012",8.76,8.79,8.44,8.53,8.53,"29,560,300"
"Dec 14, 2023",480.36,480.76,464.76,469.83,469.83,"5,176,400"
"Jun 10, 2010",16.86,17.13,16.62,16.95,16.95,"24,768,100"
"Mar 22, 2022",371.14,386.66,366.76,382.92,382.92,"4,242,800"
"Sep 4, 2008",4.38,4.47,4.24,4.27,4.27,"13,195,000"
"Jun 29, 2005",2.3,2.37,2.29,2.33,2.33,"4,042,500"
"Aug 10, 2016",94.4,94.75,92.95,93.93,93.93,"6,511,100"
"Jun 27, 2002",1.01,1.02,0.94,0.94,0.94,"3,817,800"
"Apr 1, 2015",59.64,59.79,58.7,59.02,59.02,"14,639,800"
"May 18, 2015",87.54,88.53,87.02,88.27,88.27,"14,812,000"
"Mar 7, 2016",101,101.79,95.25,95.49,95.49,"23,855,200"
"Jul 24, 2015",111.55,111.68,108.9,109.34,109.34,"8,125,100"
"Mar 17, 2008",4.69,4.81,4.62,4.71,4.71,"9,300,900"
"Jul 20, 2010",16.74,17.27,16.36,17.2,17.2,"17,623,900"
"Nov 17, 2015",112.11,118.79,111.7,117.1,117.1,"33,016,300"
"Jan 13, 2011",26.92,27.48,26.71,27.36,27.36,"29,903,300"
"Jun 17, 2016",95.75,95.77,94.2,94.45,94.45,"8,046,800"
"Mar 1, 2010",9.43,9.96,9.43,9.96,9.96,"12,866,700"
"Feb 9, 2011",31.04,32,31.04,31.76,31.76,"28,954,100"
"Jun 25, 2004",4.47,5.01,4.45,4.57,4.57,"15,756,300"
